ts,seq,cmd_type,relay_rtt_ms,authority
108.17,2610,speedj,50,operator
108.189,2611,speedj,50,operator
108.208,2612,speedj,50,operator
108.229,2613,speedj,50,operator
108.248,2614,speedj,50,operator
108.269,2615,speedj,50,operator
108.291,2616,speedj,50,operator
108.309,2617,speedj,50,operator
108.328,2618,speedj,50,operator
108.348,2619,speedj,50,operator
108.368,2620,speedj,50,operator
108.389,2621,speedj,50,operator
108.408,2622,speedj,42,operator
108.429,2623,speedj,42,operator
108.449,2624,speedj,42,operator
108.468,2625,speedj,42,operator
108.491,2626,speedj,42,operator
108.508,2627,speedj,42,operator
108.529,2628,speedj,42,operator
108.548,2629,speedj,42,operator
108.569,2630,speedj,42,operator
108.592,2631,speedj,42,operator
108.609,2632,speedj,42,operator
108.629,2633,speedj,42,operator
108.649,2634,speedj,35,operator
108.669,2635,speedj,35,operator
108.688,2636,speedj,35,operator
108.708,2637,speedj,35,operator
108.729,2638,speedj,35,operator
108.748,2639,speedj,35,operator
108.769,2640,speedj,35,operator
108.788,2641,speedj,35,operator
108.808,2642,speedj,35,operator
108.828,2643,speedj,35,operator
108.849,2644,speedj,35,operator
108.868,2645,speedj,35,operator
108.889,2646,speedj,34,operator
108.908,2647,speedj,34,operator
108.93,2648,speedj,34,operator
108.948,2649,speedj,34,operator
108.968,2650,speedj,34,operator
108.989,2651,speedj,34,operator
109.008,2652,speedj,34,operator
109.028,2653,speedj,34,operator
109.048,2654,speedj,34,operator
109.069,2655,speedj,34,operator
109.088,2656,speedj,34,operator
109.108,2657,speedj,34,operator
109.128,2658,speedj,39,operator
109.149,2659,speedj,39,operator
109.168,2660,speedj,39,operator
109.191,2661,speedj,39,operator
109.209,2662,speedj,39,operator
109.228,2663,speedj,39,operator
109.249,2664,speedj,39,operator
109.268,2665,speedj,39,operator
109.289,2666,speedj,39,operator
109.309,2667,speedj,39,operator
109.318,2668,speedj_stop,39,operator
109.863,2669,speedj,18,operator
109.884,2670,speedj,18,operator
109.904,2671,speedj,67,operator
109.925,2672,speedj,67,operator
109.944,2673,speedj,67,operator
109.965,2674,speedj,67,operator
109.984,2675,speedj,67,operator
110.004,2676,speedj,67,operator
110.024,2677,speedj,67,operator
110.044,2678,speedj,67,operator
110.064,2679,speedj,67,operator
110.085,2680,speedj,67,operator
110.105,2681,speedj,67,operator
110.125,2682,speedj,23,operator
110.144,2683,speedj,23,operator
110.163,2684,speedj,23,operator
110.184,2685,speedj,23,operator
110.204,2686,speedj,23,operator
110.224,2687,speedj,23,operator
110.244,2688,speedj,23,operator
110.265,2689,speedj,23,operator
110.283,2690,speedj,23,operator
110.305,2691,speedj,23,operator
110.325,2692,speedj,23,operator
110.344,2693,speedj,23,operator
110.364,2694,speedj,23,operator
110.385,2695,speedj,23,operator
110.405,2696,speedj,43,operator
110.425,2697,speedj,43,operator
110.445,2698,speedj,43,operator
110.464,2699,speedj,43,operator
110.485,2700,speedj,43,operator
110.505,2701,speedj,43,operator
110.525,2702,speedj,43,operator
110.545,2703,speedj,43,operator
110.565,2704,speedj,43,operator
110.584,2705,speedj,43,operator
110.604,2706,speedj,43,operator
110.624,2707,speedj,43,operator
110.645,2708,speedj,49,operator
110.664,2709,speedj,49,operator
110.684,2710,speedj,49,operator
110.704,2711,speedj,49,operator
110.725,2712,speedj,49,operator
110.744,2713,speedj,49,operator
110.764,2714,speedj,49,operator
110.784,2715,speedj,49,operator
110.805,2716,speedj,49,operator
110.824,2717,speedj,49,operator
110.843,2718,speedj,49,operator
110.863,2719,speedj,49,operator
110.884,2720,speedj,34,operator
110.904,2721,speedj,34,operator
110.925,2722,speedj,34,operator
110.944,2723,speedj,34,operator
110.964,2724,speedj,34,operator
110.983,2725,speedj,34,operator
111.004,2726,speedj,34,operator
111.025,2727,speedj,34,operator
111.044,2728,speedj,34,operator
111.064,2729,speedj,34,operator
111.084,2730,speedj,34,operator
111.105,2731,speedj,34,operator
111.125,2732,speedj,34,operator
111.144,2733,speedj,39,operator
111.164,2734,speedj,39,operator
111.184,2735,speedj,39,operator
111.204,2736,speedj,39,operator
111.225,2737,speedj,39,operator
111.243,2738,speedj,39,operator
111.265,2739,speedj,39,operator
111.284,2740,speedj,39,operator
111.304,2741,speedj,39,operator
111.325,2742,speedj,39,operator
111.344,2743,speedj,39,operator
111.363,2744,speedj,17,operator
111.384,2745,speedj,17,operator
111.404,2746,speedj,17,operator
111.424,2747,speedj,17,operator
111.444,2748,speedj,17,operator
111.464,2749,speedj,17,operator
111.484,2750,speedj,17,operator
111.504,2751,speedj,17,operator
111.524,2752,speedj,17,operator
111.543,2753,speedj,17,operator
111.564,2754,speedj,17,operator
111.584,2755,speedj,17,operator
111.605,2756,speedj,17,operator
111.624,2757,speedj,39,operator
111.644,2758,speedj,39,operator
111.664,2759,speedj,39,operator
111.684,2760,speedj,39,operator
111.704,2761,speedj,39,operator
111.725,2762,speedj,39,operator
111.744,2763,speedj,39,operator
111.764,2764,speedj,39,operator
111.784,2765,speedj,39,operator
111.804,2766,speedj,39,operator
111.825,2767,speedj_stop,39,operator
113.03,2768,speedj,54,operator
113.05,2769,speedj,54,operator
113.071,2770,speedj,54,operator
113.091,2771,speedj,54,operator
113.111,2772,speedj,54,operator
113.13,2773,speedj,54,operator
113.15,2774,speedj,33,operator
113.17,2775,speedj,33,operator
113.191,2776,speedj,33,operator
113.21,2777,speedj,33,operator
113.23,2778,speedj,33,operator
113.251,2779,speedj,33,operator
113.271,2780,speedj,33,operator
113.29,2781,speedj,33,operator
113.311,2782,speedj,33,operator
113.33,2783,speedj,33,operator
113.35,2784,speedj,33,operator
113.371,2785,speedj,33,operator
113.392,2786,speedj,46,operator
113.41,2787,speedj,46,operator
113.43,2788,speedj,46,operator
113.451,2789,speedj,46,operator
113.471,2790,speedj,46,operator
113.491,2791,speedj,46,operator
113.51,2792,speedj,46,operator
113.531,2793,speedj,46,operator
113.55,2794,speedj,46,operator
113.571,2795,speedj,46,operator
113.59,2796,speedj,46,operator
113.61,2797,speedj,46,operator
113.63,2798,speedj,46,operator
113.65,2799,speedj,49,operator
113.67,2800,speedj,49,operator
113.691,2801,speedj,49,operator
113.71,2802,speedj,49,operator
113.73,2803,speedj,49,operator
113.75,2804,speedj,49,operator
113.77,2805,speedj,49,operator
113.792,2806,speedj,49,operator
113.81,2807,speedj,49,operator
113.831,2808,speedj,49,operator
113.85,2809,speedj,49,operator
113.871,2810,speedj,49,operator
113.892,2811,speedj,36,operator
113.91,2812,speedj,36,operator
113.931,2813,speedj,36,operator
113.95,2814,speedj,36,operator
113.971,2815,speedj,36,operator
113.992,2816,speedj,36,operator
114.01,2817,speedj,36,operator
114.03,2818,speedj,36,operator
114.051,2819,speedj,36,operator
114.07,2820,speedj,36,operator
114.09,2821,speedj,36,operator
114.11,2822,speedj,36,operator
114.13,2823,speedj,37,operator
114.15,2824,speedj,37,operator
114.17,2825,speedj,37,operator
114.19,2826,speedj,37,operator
114.21,2827,speedj,37,operator
114.23,2828,speedj,37,operator
114.25,2829,speedj,37,operator
114.27,2830,speedj,37,operator
114.291,2831,speedj,37,operator
114.31,2832,speedj,37,operator
114.33,2833,speedj,37,operator
114.35,2834,speedj,37,operator
114.37,2835,speedj,37,operator
114.39,2836,speedj,41,operator
114.411,2837,speedj,41,operator
114.43,2838,speedj,41,operator
114.451,2839,speedj,41,operator
114.47,2840,speedj,41,operator
114.491,2841,speedj,41,operator
114.511,2842,speedj,41,operator
114.531,2843,speedj,41,operator
114.55,2844,speedj,41,operator
114.57,2845,speedj,41,operator
114.591,2846,speedj,41,operator
114.61,2847,speedj,41,operator
114.63,2848,speedj,28,operator
114.65,2849,speedj,28,operator
114.671,2850,speedj,28,operator
114.691,2851,speedj,28,operator
114.71,2852,speedj,28,operator
114.73,2853,speedj,28,operator
114.751,2854,speedj,28,operator
114.771,2855,speedj,28,operator
114.791,2856,speedj,28,operator
114.811,2857,speedj,28,operator
114.831,2858,speedj,28,operator
114.85,2859,speedj,28,operator
114.871,2860,speedj,28,operator
114.89,2861,speedj,39,operator
114.91,2862,speedj,39,operator
114.93,2863,speedj,39,operator
114.951,2864,speedj,39,operator
114.971,2865,speedj,39,operator
114.992,2866,speedj,39,operator
115.011,2867,speedj,39,operator
115.03,2868,speedj,39,operator
115.052,2869,speedj,39,operator
115.071,2870,speedj,39,operator
115.079,2871,speedj_stop,39,operator
115.687,2872,speedj,79,operator
115.708,2873,speedj,79,operator
115.729,2874,speedj,79,operator
115.748,2875,speedj,79,operator
115.768,2876,speedj,79,operator
115.788,2877,speedj,79,operator
115.809,2878,speedj,79,operator
115.827,2879,speedj,79,operator
115.848,2880,speedj,79,operator
115.867,2881,speedj,79,operator
115.887,2882,speedj,56,operator
115.909,2883,speedj,56,operator
115.928,2884,speedj,56,operator
115.947,2885,speedj,56,operator
115.968,2886,speedj,56,operator
115.987,2887,speedj,56,operator
116.007,2888,speedj,56,operator
116.029,2889,speedj,56,operator
116.048,2890,speedj,56,operator
116.068,2891,speedj,56,operator
116.088,2892,speedj,56,operator
116.107,2893,speedj,56,operator
116.129,2894,speedj,56,operator
116.148,2895,speedj,59,operator
116.167,2896,speedj,59,operator
116.188,2897,speedj,59,operator
116.209,2898,speedj,59,operator
